NUMERO;PALABRA;
273;significativamente
274;destructivo
275;podrían
276;peligro
277;2070
278;bosques
279;incapacidad
280;constancia
281;adoptar
282;efecto
283;considera
284;marina
285;tiene
286;potable
287;terrestre
288;manera
289;piensos
290;factores
291;combustibles
292;dulce
293;puesto
294;aconseja
295;además
296;oportunidades
297;consiga
298;genética
299;dado
300;profundidad
301;distribución
302;decoloración
303;años
304;cantidad
305;ser
306;conservación
307;actual
308;menos
309;aumento
310;avances
311;edición
312;polución
313;química
314;exceso
315;redujo
316;utilizar
317;saneamiento
318;problema
319;producción
320;parte
321;producen
322;masiva
323;sobrepesca
324;conflicto
325;ilegal
326;reducirse
327;principal
328;lucha
329;desertificación
330;entorpecidos
331;general
332;extensión
333;actualidad
334;tóxicas
335;devastados
336;pastoreo
337;puerta
338;presentado
339;ocasionadas
340;2014
341;va
342;señalan
343;páginas
344;aire
345;extenso
346;MEDIOAMBIENTAL
347;disponible
348;elaborado
349;90
350;acceso
351;claves
352;escala
353;estimadas
354;sur
355;migración
356;situación
357;Acuerdo
358;Océanos
359;desechos
360;dietas
361;tendrán
362;potencialmente
363;climático
364;2010
365;tala
366;metales
367;﻿
368;llevado
369;recomendados
370;representantes
371;aumenta
372;interiores
373;tiempo
374;economía
375;agentes
376;viven
377;arrecifes
378;estudios
379;25700
380;primero
381;pesca
382;hídricos
383;enfrentan
384;irreversibles
385;directamente
386;prepararse
387;modelos
388;aglomeraciones
389;micras
390;drásticos
391;considerable
392;hacerlo
393;pobreza
394;industria
395;temperatura
396;ahorros
397;asentamientos
398;inglés
399;advierte
400;Perspectivas
401;Asamblea
402;mueve
403;tratados
404;fijadas
405;Cambio
406;escenario
407;superiores
408;análisis
409;vagan
410;data
411;impactos
412;tendrá
413;llegar
414;estado
415;destinan
416;futuro
417;habitable
418;atmosféricos
419;eliminación
420;también
421;agrícolas
422;suelo
423;mantener
424;aguas
425;2050
426;desaparecido
427;habitantes
428;económicos
429;diversidad
430;estudio
431;agua
432;ambiental
433;soluciones
434;produce
435;siempre
436;2016
437;invasoras
438;presenta
439;agrave
440;existen
441;promedio
442;apuntan
443;siendo
444;superficie
445;así
446;seres
447;patrones
448;diámetro
449;empeorado
450;humedales
451;clave
452;australiana
453;precedentes
454;incumplirán
455;alcanzar
456;negativas
457;ascenderían
458;coincidiendo
459;reduzcan
460;recursos
461;encuentran
462;objetivo
463;negociar
464;año
465;plásticos
466;reinante
467;2052
468;hace
469;semejante
470;extracción
471;29000
472;tanto
473;calor
474;fertilidad
475;incide
476;peligrosas
477;mitigar
478;isla
479;masculina
480;han
481;teniendo
482;distintos
483;270000
484;obtención
485;costas
486;crisis
487;problemas
488;bienestar
489;dirección
490;último
491;carbono
492;avance
493;materia
494;calidad
495;residía
496;prestar
497;importante
498;objetivos
499;concluye
500;negativo
501;90000
502;granos
503;sedimentos
504;repercusiones
505;2015
506;más
507;utilización
508;recomendado
509;inquietantes
510;tomarse
511;deterioro
512;mar
513;caminando
514;ciclo
515;mundiales
516;reducir
517;forma
518;ambiente
519;vez
520;femenina
521;sustancias
522;modelo
523;2013
524;peores
525;unida
526;mitad
527;humano
528;hay
529;relacionadas
530;aumentado
531;mejora
532;científicos
533;ilícito
534;degradación
535;plástico
536;servicios
537;malas
538;1990
539;deprimidas
540;billones
541;producir
542;valor
543;dólares
544;alimentar
545;regiones
546;carga
547;cumplir
548;aún
549;población
550;almacenar
551;equivalente
552;medio
553;transporte
554;animales
555;ganadería
556;concretos
557;mucho
558;incumplir
559;factor
560;arrastran
561;lucrativo
562;extinción
563;siglo
564;rentable
565;incluye
566;Organización
567;desarrollados
568;responsables
569;deberán
570;vitales
571;protección
572;Competencia
573;acuíferos
574;preocupante
575;Contaminación
576;primer
577;adecuados
578;acuerdos
579;Objetivos
580;acaban
581;microplásticos
582;sobreexplotación
583;invertebrados
584;medios
585;retos
586;especies
587;radiografiado
588;compuesta
589;ingresos
590;4000
591;alimentaria
592;descontrol
593;7500
594;concreto
595;senda
596;resumen
597;niveles
598;equivocado
599;acelerar
600;necesita
601;tan
602;nudoso
603;amplio
604;abundancia
605;contaminación
606;beneficios
607;amenazador
608;internacional
609;encima
610;240000
611;son
612;marinas
613;asistencia
614;morbilidad
615;explotación
616;humanidad
617;Desarrollo
618;emisiones
619;orgánica
620;enfrenta
621;amenaza
622;Naciones
623;recurso
624;ecorregiones
625;conclusiones
626;pueda
627;mujeres
628;Ecosistemas
629;deteriorándose
630;científico
631;ejemplo
632;80000
633;diferentes
634;informe
635;lentos
636;conocen
637;esfuerzos
638;realiza
639;sexto
640;combinen
641;Sostenible
642;claros
643;meteorológicos
644;Es
645;altera
646;uso
647;experimentado
648;dramática
649;acumulan
650;pérdida
651;insostenibles
652;global
653;evitar
654;finas
655;demasiado
656;grave
657;altura
658;ocasionada
659;registrado
660;40
661;ecosistema
662;planeta
663;Gobiernos
664;causantes
665;deben
666;modifique
667;probable
668;mejorar
669;riego
670;recogidas
671;Estados
672;nacionales
673;forzado
674;está
675;propagación
676;vidas
677;vertebrados
678;ha
679;ven
680;Además
681;es
682;culpa
683;pueden
684;control
685;analizados
686;domina
687;hábitats
688;anuales
689;desigual
690;gobernantes
691;tomar
692;representaban
693;recuerda
694;aumentando
695;llegan
696;comercio
697;desemboque
698;sostiene
699;desproporcionada
700;vivos
701;acuerdo
702;pierde
703;2030
704;reducción
705;agricultura
706;están
707;razas
708;área
709;publicó
710;políticas
711;efectos
712;gran
713;pone
714;Sobreexplotación
715;necesitará
716;sentido
717;cumple
