manos;NOUN
nivel;NOUN
podía;AUX
familia;NOUN
largo;ADJ
partir;NOUN
falta;NOUN
llegar;VERB
propio;ADJ
ministro;NOUN
cosa;NOUN
seguridad;NOUN
hemos;AUX
trata;VERB
tuvo;VERB
respecto;NOUN
semana;NOUN
real;ADJ
sé;VERB
voz;NOUN
paso;NOUN
señor;NOUN
proyecto;NOUN
mercado;NOUN
mayoría;NOUN
luz;NOUN
claro;ADJ
iba;VERB
pesetas;NOUN
orden;NOUN
español;ADJ
buena;ADJ
quiere;VERB
programa;NOUN
palabras;NOUN
internacional;ADJ
van;VERB
segunda;ADJ
empresa;NOUN
puesto;ADJ
propia;ADJ
m;NOUN
libro;NOUN
político;ADJ
persona;NOUN
últimos;ADJ
total;ADJ
creo;VERB
tengo;VERB
dios;NOUN
española;ADJ
condiciones;NOUN
méxico;ADJ
fuerza;NOUN
solo;ADJ
único;ADJ
acción;NOUN
amor;NOUN
policía;NOUN
puerta;NOUN
pesar;NOUN
zona;NOUN
sabe;VERB
calle;NOUN
interior;ADJ
música;NOUN
vista;ADJ
campo;NOUN
buen;ADJ
hubiera;AUX
saber;VERB
obras;NOUN
razón;NOUN
ex;ADJ
niños;NOUN
presencia;NOUN
tema;NOUN
dinero;NOUN
comisión;NOUN
antonio;NOUN
servicio;NOUN
hijo;NOUN
última;ADJ
estoy;AUX
hablar;VERB
dio;VERB
minutos;NOUN
producción;NOUN
camino;NOUN
fondo;NOUN
dirección;NOUN
papel;NOUN
barcelona;VERB
idea;NOUN
especial;ADJ
diferentes;ADJ
dado;ADJ
base;NOUN
capital;ADJ
europa;NOUN
libertad;NOUN
relaciones;NOUN
espacio;NOUN
medios;NOUN
ir;VERB
actual;ADJ
población;NOUN
empresas;NOUN
estudio;NOUN
salud;NOUN
servicios;NOUN
haya;AUX
principio;NOUN
siendo;AUX
cultura;NOUN
anterior;ADJ
alto;ADJ
primeros;ADJ
arte;NOUN
paz;NOUN
sector;NOUN
imagen;NOUN
medida;NOUN
deben;AUX
datos;NOUN
consejo;NOUN
personal;ADJ
interés;NOUN
julio;NOUN
grupos;NOUN
miembros;NOUN
existe;VERB
cara;NOUN
edad;NOUN
movimiento;NOUN
visto;ADJ
llegó;VERB
puntos;NOUN
actividad;NOUN
bueno;ADJ
uso;NOUN
niño;NOUN
difícil;ADJ
joven;ADJ
futuro;NOUN
mes;NOUN
soy;AUX
hacía;VERB
nuevos;ADJ
estaban;AUX
posibilidad;NOUN
sigue;VERB
resultados;NOUN
educación;NOUN
atención;NOUN
gonzález;NOUN
capacidad;NOUN
efecto;NOUN
necesario;ADJ
valor;NOUN
aire;NOUN
investigación;NOUN
siguiente;ADJ
figura;VERB
central;ADJ
comunidad;NOUN
necesidad;NOUN
serie;NOUN
organización;NOUN
nuevas;ADJ
calidad;NOUN
economía;NOUN
carácter;NOUN
jefe;NOUN
estamos;AUX
prensa;NOUN
control;NOUN
sociales;ADJ
universidad;NOUN
militar;ADJ
cabo;NOUN
fuerzas;NOUN
congreso;NOUN
hijos;NOUN
justicia;NOUN
mundial;ADJ
dólares;NOUN
juego;NOUN
económica;ADJ
políticos;NOUN
duda;VERB
recursos;NOUN
pública;ADJ
crisis;NOUN
próximo;ADJ
tenemos;VERB
decisión;NOUN
popular;ADJ
tenido;ADJ
época;NOUN
banco;NOUN
presente;ADJ
menor;ADJ
quiero;VERB
pasar;VERB
resultado;NOUN
televisión;NOUN
encuentra;VERB
gracias;NOUN
ministerio;NOUN
conjunto;NOUN
defensa;NOUN
queda;VERB
hacen;VERB
pasa;VERB
resto;NOUN
causa;NOUN
seguir;VERB
palabra;NOUN
voy;VERB
vamos;VERB
mar;NOUN
estudios;NOUN
derechos;NOUN
importancia;NOUN
contrario;ADJ
manuel;NOUN
garcía;VERB
fuerte;ADJ
sol;NOUN
jóvenes;NOUN
apoyo;NOUN
habría;AUX
civil;ADJ
miguel;NOUN
pedro;NOUN
partidos;NOUN
libre;ADJ
fuentes;NOUN
administración;NOUN
común;ADJ
dejar;VERB
cine;NOUN
salir;VERB
comunicación;NOUN
experiencia;NOUN
plan;NOUN
respuesta;NOUN
energía;NOUN
izquierda;NOUN
función;NOUN
principal;ADJ
superior;ADJ
naturaleza;NOUN
podemos;AUX
unión;NOUN
rey;NOUN
domingo;NOUN
favor;NOUN
cantidad;NOUN
elecciones;NOUN
clase;NOUN
productos;NOUN
españoles;NOUN
conocer;VERB
teatro;NOUN
importantes;ADJ
evitar;VERB
color;NOUN
actividades;NOUN
mesa;NOUN
decía;VERB
debido;ADJ
alta;ADJ
francisco;NOUN
secretario;NOUN
objeto;NOUN
posición;NOUN
parecía;VERB
natural;ADJ
elementos;NOUN
hubo;AUX
objetivo;NOUN
formas;NOUN
única;ADJ
pueda;AUX
origen;NOUN
blanco;ADJ
lleva;VERB
económico;ADJ
opinión;NOUN
ayuda;NOUN
oficial;ADJ
silencio;NOUN
buenos;ADJ
pensar;VERB
república;NOUN
sangre;NOUN
encuentro;VERB
autor;NOUN
reunión;NOUN
haciendo;VERB
suelo;NOUN
muestra;VERB
viejo;ADJ
resulta;VERB
tomar;VERB
lucha;NOUN
pudo;VERB
amigos;NOUN
línea;NOUN
sur;NOUN
medidas;NOUN
norte;NOUN
partes;NOUN
iglesia;NOUN
tratamiento;NOUN
existencia;NOUN
cargo;NOUN
grande;ADJ
américa;ADJ
boca;NOUN
plaza;NOUN
pie;NOUN
trabajadores;NOUN
poner;VERB
existen;VERB
viene;VERB
permite;VERB
análisis;NOUN
argentina;ADJ
acto;NOUN
hechos;NOUN
tiempos;NOUN
políticas;NOUN
radio;NOUN
puedo;VERB
crecimiento;NOUN
francia;NOUN
compañía;NOUN
amigo;NOUN
autoridades;NOUN
realizar;VERB
acciones;NOUN
padres;NOUN
diario;NOUN
ve;VERB
derecha;NOUN
habrá;AUX
enfermedad;NOUN
especie;NOUN
ejército;NOUN
santa;ADJ
cambios;NOUN
río;NOUN
sabía;VERB
seguro;ADJ
espera;VERB
momentos;NOUN
viaje;NOUN
quería;VERB
vivir;VERB
región;NOUN
formación;NOUN
escuela;NOUN
cuarto;NOUN
valores;NOUN
quedó;VERB
participación;NOUN
éxito;NOUN
baja;ADJ
artículo;NOUN
principales;ADJ
fernando;VERB
metros;NOUN
marcha;NOUN
régimen;NOUN
consecuencia;NOUN
conocimiento;NOUN
corazón;NOUN
campaña;NOUN
estructura;NOUN
efectos;NOUN
modelo;NOUN
carta;NOUN
construcción;NOUN
médico;NOUN
miedo;NOUN
mayores;ADJ
entrada;NOUN
humanos;NOUN
sean;AUX
actitud;NOUN
deja;VERB
dejó;VERB
d;NOUN
llevar;VERB
negro;ADJ
texto;NOUN
mitad;NOUN
estuvo;VERB
peso;NOUN
humano;ADJ
pequeño;ADJ
fecha;NOUN
serán;AUX
doctor;NOUN
ideas;NOUN
vino;NOUN
materia;NOUN
llega;VERB
carrera;NOUN
sola;ADJ
psoe;VERB
juez;NOUN
características;NOUN
riesgo;NOUN
fácil;ADJ
diferencia;NOUN
cultural;ADJ
libros;NOUN
práctica;ADJ
mayo;NOUN
programas;NOUN
memoria;NOUN
llegado;ADJ
plazo;NOUN
expresión;NOUN
diciembre;NOUN
mantener;VERB
enero;NOUN
volver;VERB
cuadro;NOUN
producto;NOUN
produce;VERB
europea;ADJ
conciencia;NOUN
tenían;VERB
creación;NOUN
chile;NOUN
precio;NOUN
película;NOUN
puerto;NOUN
fuego;NOUN
cuestión;NOUN
pasó;VERB
costa;NOUN
supuesto;ADJ
local;ADJ
habla;VERB
aspectos;NOUN
cuba;NOUN
sala;NOUN
cámara;NOUN
vuelta;NOUN
vía;NOUN
mirada;ADJ
mejores;ADJ
informe;NOUN
unidad;NOUN
suerte;NOUN
mira;VERB
llamado;ADJ
técnica;ADJ
título;NOUN
principios;NOUN
octubre;NOUN
volvió;VERB
período;NOUN
encontrar;VERB
democracia;NOUN
aumento;NOUN
fútbol;NOUN
prueba;NOUN
consumo;NOUN
pese;NOUN
ocasiones;NOUN
exterior;ADJ
solución;NOUN
hija;NOUN
sueño;NOUN
parís;NOUN
capaz;ADJ
ocasión;NOUN
industria;NOUN
salida;NOUN
ciencia;NOUN
asunto;NOUN
asociación;NOUN
puso;VERB
intereses;NOUN
oro;NOUN
podrá;AUX
pregunta;VERB
oposición;NOUN
entrar;VERB
señora;NOUN
señaló;VERB
santiago;NOUN
dolor;NOUN
zonas;NOUN
comercio;NOUN
operación;NOUN
tribunal;NOUN
instituciones;NOUN
temas;NOUN
militares;NOUN
junio;NOUN
marco;NOUN
sectores;NOUN
hacerlo;ADJ
aspecto;NOUN
razones;NOUN
contenido;NOUN
juicio;NOUN
electoral;ADJ
considera;VERB
tendrá;VERB
voluntad;NOUN
dicen;VERB
recuerdo;VERB
socialista;ADJ
área;NOUN
aparece;VERB
vio;VERB
cama;NOUN
presenta;VERB
pp;ADJ
revolución;NOUN
busca;VERB
abril;NOUN
rodríguez;NOUN
fiscal;ADJ
lópez;VERB
victoria;NOUN
violencia;NOUN
primeras;ADJ
pequeña;ADJ
armas;NOUN
debía;VERB
ii;NOUN
esfuerzo;NOUN
humana;ADJ
posibilidades;NOUN
centros;NOUN
profesional;ADJ
grado;NOUN
has;NOUN
toma;VERB
distintas;ADJ
material;ADJ
carne;NOUN
llama;VERB
particular;ADJ
jorge;NOUN
trabajar;VERB
propuesta;NOUN
muerto;ADJ
precios;NOUN
reforma;NOUN
hermano;NOUN
corte;NOUN
comenzó;VERB
etapa;NOUN
pone;VERB
visita;NOUN
concepto;NOUN
pacientes;NOUN
semanas;NOUN
tipos;NOUN
deseo;VERB
sistemas;NOUN
encuentran;VERB
siguientes;ADJ
martín;NOUN
suficiente;ADJ
marzo;NOUN
propios;ADJ
dan;VERB
club;NOUN
instituto;NOUN
constitución;NOUN
curso;NOUN
lenguaje;NOUN
estilo;NOUN
rosa;ADJ
imposible;ADJ
pablo;NOUN
buscar;VERB
peor;ADJ
piel;NOUN
generales;NOUN
septiembre;NOUN
blanca;ADJ
teoría;NOUN
animales;NOUN
hicieron;VERB
larga;ADJ
perdido;ADJ
imágenes;NOUN
paciente;ADJ
conseguir;VERB
máximo;ADJ
noviembre;NOUN
líder;NOUN
hospital;NOUN
rafael;VERB
vuelve;VERB
destino;NOUN
torno;NOUN
proyectos;NOUN
flores;NOUN
niveles;NOUN
afirmó;VERB
explicó;VERB
n;NOUN
somos;AUX
términos;NOUN
premio;NOUN
tercera;ADJ
simple;ADJ
trabajos;NOUN
factores;NOUN
fuente;NOUN
cielo;NOUN
fernández;NOUN
conocido;ADJ
condición;NOUN
ejercicio;NOUN
cree;VERB
par;NOUN
ocurre;VERB
espíritu;NOUN
lengua;NOUN
responsabilidad;NOUN
digo;VERB
pérez;NOUN
distancia;NOUN
organismo;NOUN
cruz;NOUN
evolución;NOUN
alberto;NOUN
francés;ADJ
novela;NOUN
alma;NOUN
doble;ADJ
anteriores;ADJ
obtener;VERB
dije;VERB
selección;NOUN
podido;ADJ
nación;NOUN
ido;ADJ
crear;VERB
motivo;NOUN
tercer;ADJ
significa;VERB
empleo;NOUN
escrito;ADJ
departamento;NOUN
contacto;NOUN
casas;NOUN
red;NOUN
rostro;NOUN
oportunidad;NOUN
procesos;NOUN
terreno;NOUN
daba;VERB
calles;NOUN
lista;NOUN
nacionales;ADJ
funciones;NOUN
leyes;NOUN
acceso;NOUN
técnico;NOUN
visión;NOUN
preguntó;VERB
jesús;NOUN
grave;ADJ
tenga;VERB
lunes;NOUN
aplicación;NOUN
junta;NOUN
lugares;NOUN
verano;NOUN
capítulo;NOUN
pensamiento;NOUN
york;NOUN
frecuencia;NOUN
gestión;NOUN
viernes;NOUN
javier;ADJ
sitio;NOUN
agosto;NOUN
propiedad;NOUN
profesionales;NOUN
últimas;ADJ
gusta;VERB
objetivos;NOUN
movimientos;NOUN
alcalde;NOUN
ejecutivo;NOUN
ciudadanos;NOUN
necesidades;NOUN
exposición;NOUN
término;NOUN
clara;ADJ
altura;NOUN
pequeños;ADJ
presión;NOUN
moral;ADJ
lograr;VERB
comité;NOUN
teléfono;NOUN
asuntos;NOUN
peligro;NOUN
escena;NOUN
gusto;NOUN
palacio;NOUN
hotel;NOUN
colombia;NOUN
aseguró;VERB
isla;NOUN
guardia;NOUN
confianza;NOUN
ciudades;NOUN
esperar;VERB
café;NOUN
demanda;NOUN
personajes;NOUN
salió;VERB
discurso;NOUN
sánchez;NOUN
representantes;NOUN
normal;ADJ
pena;NOUN
jugadores;NOUN
supone;VERB
industrial;ADJ
referencia;NOUN
febrero;NOUN
entender;VERB
esté;AUX
física;ADJ
dejado;ADJ
alimentos;NOUN
pies;NOUN
doña;NOUN
protección;NOUN
autores;NOUN
marido;NOUN
podrían;AUX
llamada;ADJ
brazos;NOUN
intervención;NOUN
sal;NOUN
páginas;NOUN
pueblos;NOUN
temporada;NOUN
tus;VERB
maestro;NOUN
internacionales;ADJ
técnicas;NOUN
estás;VERB
esposa;NOUN
crítica;NOUN
perder;VERB
venta;NOUN
finales;NOUN
ramón;NOUN
contar;VERB
diferencias;NOUN
familiar;ADJ
martínez;NOUN
kilómetros;NOUN
mala;ADJ
fundamental;ADJ
enorme;ADJ
puedan;AUX
líneas;NOUN
ofrece;VERB
comercial;ADJ
pan;NOUN
aires;NOUN
profesor;NOUN
inversión;NOUN
municipal;ADJ
declaraciones;NOUN
funcionarios;NOUN
aguas;NOUN
responsable;ADJ
sábado;NOUN
federal;ADJ
señala;VERB
conflicto;NOUN
dicha;ADJ
efe;NOUN
dirigentes;NOUN
cambiar;VERB
superficie;NOUN
necesita;VERB
estudiantes;NOUN
tantos;NOUN
golpe;NOUN
públicos;ADJ
públicas;ADJ
equipos;NOUN
literatura;NOUN
pruebas;NOUN
alemania;NOUN
circunstancias;NOUN
tienes;NOUN
documento;NOUN
fiesta;NOUN
enrique;NOUN
aceite;NOUN
establecer;VERB
médicos;NOUN
eres;AUX
locales;ADJ
empezó;VERB
pobre;ADJ
debería;AUX
llevó;VERB
parlamento;NOUN
territorio;NOUN
sale;VERB
coche;NOUN
clases;NOUN
afirma;VERB
oficiales;ADJ
diálogo;NOUN
vi;VERB
respeto;NOUN
tratado;ADJ
llevaba;VERB
revista;NOUN
copa;NOUN
pintura;NOUN
nombres;NOUN
propósito;NOUN
leche;NOUN
actualidad;NOUN
constituye;VERB
tarea;NOUN
alcanzar;VERB
competencia;NOUN
normas;NOUN
plata;NOUN
vecinos;NOUN
fenómeno;NOUN
intención;NOUN
dando;VERB
diputados;NOUN
judicial;ADJ
fe;NOUN
jornada;NOUN
italia;NOUN
ganar;VERB
candidato;NOUN
calor;NOUN
esperanza;NOUN
suele;AUX
ritmo;NOUN
vive;VERB
pasos;NOUN
sensación;NOUN
representación;NOUN
presidencia;NOUN
triunfo;NOUN
ayuntamiento;NOUN
plantas;NOUN
niña;NOUN
frío;NOUN
tono;NOUN
compañeros;NOUN
quieren;VERB
pesos;NOUN
propias;ADJ
plano;ADJ
enfermedades;NOUN
institución;NOUN
edificio;NOUN
nota;NOUN
franco;ADJ
jugar;VERB
the;NOUN
representa;VERB
gesto;NOUN
mensaje;NOUN
vasco;ADJ
pudiera;AUX
gómez;NOUN
influencia;NOUN
realizado;ADJ
conducta;NOUN
objetos;NOUN
tamaño;NOUN
provincia;NOUN
europeo;ADJ
verde;ADJ
informó;VERB
escribir;VERB
materiales;NOUN
eduardo;ADJ
cumplir;VERB
pidió;VERB
alumnos;NOUN
ámbito;NOUN
muertos;NOUN
explica;VERB
consecuencias;NOUN
refiere;VERB
comer;VERB
fines;NOUN
versión;NOUN
abierto;ADJ
debate;NOUN
barrio;NOUN
labor;NOUN
fondos;NOUN
tradición;NOUN
diferente;ADJ
piensa;VERB
tecnología;NOUN
mantiene;VERB
situaciones;NOUN
fase;NOUN
histórico;ADJ
agentes;NOUN
planta;NOUN
venezuela;NOUN
actuación;NOUN
iban;VERB
actos;NOUN
posibles;ADJ
león;NOUN
mamá;NOUN
velocidad;NOUN
familiares;NOUN
especies;NOUN
cabe;VERB
asamblea;NOUN
comunidades;NOUN
museo;NOUN
conferencia;NOUN
autoridad;NOUN
sujeto;NOUN
alfonso;NOUN
tratar;VERB
hacerse;VERB
pérdida;NOUN
dificultades;NOUN
rato;NOUN
pagar;VERB
colegio;NOUN
sabes;VERB
l;NOUN
personaje;NOUN
áreas;NOUN
audiencia;NOUN
haga;VERB
periódico;NOUN
distribución;NOUN
ausencia;NOUN
entrevista;NOUN
recibió;VERB
añadió;VERB
cocina;NOUN
edición;NOUN
económicos;ADJ
naturales;ADJ
parecer;VERB
santo;NOUN
vieja;ADJ
mario;ADJ
corresponde;VERB
decidió;VERB
perú;NOUN
llegada;NOUN
comienza;VERB
organizaciones;NOUN
tendencia;NOUN
escenario;NOUN
definitiva;ADJ
deberá;AUX
indicó;VERB
noticia;NOUN
inglés;NOUN
reina;NOUN
ustedes;ADJ
madera;NOUN
alemán;ADJ
habitantes;NOUN
recibir;VERB
familias;NOUN
miembro;NOUN
escritor;NOUN
conoce;VERB
cuidado;NOUN
identidad;NOUN
quiso;VERB
pareja;NOUN
evidente;ADJ
brasil;NOUN
siguen;VERB
declaración;NOUN
cadena;NOUN
acaba;VERB
consiste;VERB
presentación;NOUN
cuentas;NOUN
azul;ADJ
década;NOUN
puertas;NOUN
comida;NOUN
inmediato;ADJ
marca;NOUN
antiguo;ADJ
rojo;NOUN
debemos;AUX
operaciones;NOUN
iniciativa;NOUN
caer;VERB
luna;NOUN
veía;VERB
VERDADERO;ADJ
habitación;NOUN
manifestó;VERB
tío;NOUN
quedado;ADJ
martes;NOUN
pleno;ADJ
declaró;VERB
juegos;NOUN
mínimo;ADJ
aparición;NOUN
estará;AUX
transporte;NOUN
ven;VERB
pretende;VERB
sede;NOUN
comportamiento;NOUN
periodistas;NOUN
animal;ADJ
convertido;ADJ
brazo;NOUN
hermanos;NOUN
rico;ADJ
anunció;VERB
presupuesto;NOUN
estrategia;NOUN
naciones;NOUN
utilizar;VERB
buenas;ADJ
compromiso;NOUN
completo;ADJ
pelo;NOUN
piedra;NOUN
medicina;NOUN
campos;NOUN
liga;NOUN
vaya;VERB
disposición;NOUN
permanente;ADJ
método;NOUN
sentía;VERB
próxima;ADJ
tierras;NOUN
error;NOUN
incremento;NOUN
piso;NOUN
socialistas;NOUN
similar;ADJ
viento;NOUN
salvador;ADJ
seres;NOUN
dispuesto;ADJ
poeta;NOUN
económicas;ADJ
secreto;NOUN
funcionamiento;NOUN
recordar;VERB
valencia;NOUN
presentó;VERB
jueves;NOUN
corriente;ADJ
ingresos;NOUN
intento;NOUN
tuvieron;VERB
colores;NOUN
altos;ADJ
sevilla;NOUN
hojas;NOUN
búsqueda;NOUN
pequeñas;ADJ
oferta;NOUN
washington;NOUN
cataluña;NOUN
oficina;NOUN
produjo;VERB
soldados;NOUN
pasada;ADJ
volumen;NOUN
parecen;AUX
causas;NOUN
dieron;VERB
división;NOUN
darle;VERB
clave;NOUN
ana;NOUN
reciente;ADJ
votos;NOUN
logró;VERB
piernas;NOUN
sirve;VERB
carmen;NOUN
deuda;NOUN
noticias;NOUN
menores;ADJ
querido;ADJ
pago;NOUN
fig;NOUN
recuerda;VERB
podrán;AUX
independencia;NOUN
ataque;NOUN
necesaria;ADJ
quedan;VERB
regional;ADJ
castro;NOUN
decisiones;NOUN
concepción;NOUN
llegaron;VERB
siente;VERB
juntos;ADJ
sabemos;VERB
ropa;NOUN
parque;NOUN
empresarios;NOUN
procedimiento;NOUN
suma;VERB
elección;NOUN
leer;VERB
feliz;ADJ
continuación;NOUN
ministros;NOUN
verdadera;ADJ
reacción;NOUN
podían;AUX
tomó;VERB
mente;NOUN
tradicional;ADJ
abierta;ADJ
breve;ADJ
aparecen;VERB
trataba;VERB
recibido;ADJ
mejorar;VERB
cárcel;NOUN
entidad;NOUN
investigaciones;NOUN
temperatura;NOUN
siento;VERB
londres;NOUN
directa;ADJ
portavoz;NOUN
eta;NOUN
responsables;NOUN
ventana;NOUN
contrato;NOUN
elemento;NOUN
privada;ADJ
veo;VERB
firma;NOUN
incluye;VERB
pobres;ADJ
vas;NOUN
abogado;NOUN
presentar;VERB
gobernador;NOUN
próximos;ADJ
jaime;NOUN
hablando;VERB
canal;ADJ
tráfico;NOUN
capitán;NOUN
personalidad;NOUN
género;NOUN
generación;NOUN
documentos;NOUN
espectáculo;NOUN
vivo;ADJ
tendría;VERB
preguntas;NOUN
colaboración;NOUN
hermana;NOUN
conde;NOUN
federación;NOUN
sorpresa;NOUN
regiones;NOUN
carga;NOUN
bienes;NOUN
masa;NOUN
cartas;NOUN
reyes;NOUN
puestos;NOUN
sombra;NOUN
andrés;VERB
criterios;NOUN
abrir;VERB
filosofía;NOUN
miró;VERB
negra;ADJ
margen;NOUN
artista;NOUN
constante;ADJ
encontraba;VERB
gastos;NOUN
morir;VERB
espacios;NOUN
figuras;NOUN
miércoles;NOUN
venido;ADJ
indica;VERB
comienzo;NOUN
diseño;NOUN
encontró;VERB
poesía;NOUN
planes;NOUN
negocios;NOUN
integración;NOUN
caída;NOUN
entrega;NOUN
hacienda;NOUN
acuerdos;NOUN
preciso;ADJ
cuello;NOUN
banda;NOUN
realiza;VERB
frase;NOUN
bases;NOUN
siglos;NOUN
decidido;ADJ
sentir;VERB
artistas;NOUN
asegura;VERB
culpa;NOUN
original;ADJ
unidades;NOUN
ocurrió;VERB
sexo;NOUN
entra;VERB
hayan;AUX
resolver;VERB
misión;NOUN
caja;NOUN
considerar;VERB
extranjeros;ADJ
extremo;NOUN
periodista;NOUN
reducción;NOUN
matrimonio;NOUN
quieres;NOUN
mas;NOUN
películas;NOUN
laboral;ADJ
importa;VERB
seguía;VERB
negocio;NOUN
sexual;ADJ
enseñanza;NOUN
agregó;VERB
labios;NOUN
resolución;NOUN
fundación;NOUN
hará;VERB
depende;VERB
diego;ADJ
actor;NOUN
técnicos;NOUN
belleza;NOUN
titular;NOUN
roma;NOUN
logrado;ADJ
víctimas;NOUN
detalles;NOUN
europeos;NOUN
caballo;NOUN
huelga;NOUN
carretera;NOUN
norteamericano;ADJ
producir;VERB
antigua;ADJ
alianza;NOUN
físico;ADJ
sacar;VERB
publicidad;NOUN
previsto;ADJ
entorno;NOUN
preocupación;NOUN
resistencia;NOUN
murió;VERB
saben;VERB
dormir;VERB
individuo;NOUN
cuerpos;NOUN
corto;ADJ
organismos;NOUN
especiales;ADJ
internet;NOUN
bancos;NOUN
jugador;NOUN
esfuerzos;NOUN
beneficios;NOUN
terminar;VERB
equilibrio;NOUN
oído;ADJ
lectura;NOUN
piezas;NOUN
límites;NOUN
abre;VERB
david;ADJ
llevado;ADJ
privado;ADJ
salón;NOUN
roberto;NOUN
actuales;ADJ
graves;ADJ
sonrisa;NOUN
foto;NOUN
perspectiva;NOUN
cifra;NOUN
crédito;NOUN
interesante;ADJ
constitucional;ADJ
aceptar;VERB
producido;ADJ
bolsa;NOUN
factor;NOUN
noches;NOUN
reconocimiento;NOUN
juventud;NOUN
habitual;ADJ
categoría;NOUN
requiere;VERB
fuese;AUX
impresión;NOUN
llamar;VERB
duro;ADJ
universal;ADJ
explicar;VERB
presentan;VERB
realización;NOUN
rápido;ADJ
científicos;NOUN
serio;ADJ
científico;ADJ
comprender;VERB
reino;ADJ
preparación;NOUN
síntomas;NOUN
recuperación;NOUN
utilización;NOUN
fuertes;ADJ
sonido;NOUN
inteligencia;NOUN
conversación;NOUN
establece;VERB
hubiese;AUX
plena;ADJ
venía;VERB
realizó;VERB
aznar;VERB
daniel;ADJ
francesa;ADJ
legal;ADJ
abrió;VERB
alegría;NOUN
ojo;NOUN
ocurrido;ADJ
díaz;NOUN
vuelto;ADJ
diputado;NOUN
correspondiente;ADJ
interna;ADJ
musical;ADJ
segundos;NOUN
empieza;VERB
decreto;NOUN
china;ADJ
pareció;AUX
células;NOUN
suelen;AUX
azúcar;NOUN
inversiones;NOUN
concentración;NOUN
espalda;NOUN
producen;VERB
democrática;ADJ
respondió;VERB
sucede;VERB
contexto;NOUN
paredes;NOUN
motivos;NOUN
ciencias;NOUN
tuve;VERB
isabel;NOUN
argentino;ADJ
inicio;NOUN
mercados;NOUN
métodos;NOUN
estudiar;VERB
interpretación;NOUN
culturales;ADJ
prisión;NOUN
llevan;VERB
amplio;ADJ
queremos;VERB
apertura;NOUN
dedos;NOUN
vale;VERB
creer;VERB
voto;NOUN
participar;VERB
corrupción;NOUN
histórica;ADJ
teresa;NOUN
papá;NOUN
voces;NOUN
pienso;VERB
ángel;NOUN
inicial;ADJ
escala;NOUN
estrellas;NOUN
página;NOUN
guatemala;NOUN
temor;NOUN
encontrado;ADJ
compra;NOUN
pensó;VERB
dudas;NOUN
reconocer;VERB
máxima;ADJ
actuar;VERB
reales;ADJ
universo;NOUN
directo;ADJ
negociaciones;NOUN
ricardo;VERB
instalaciones;NOUN
artículos;NOUN
aparato;NOUN
lleno;ADJ
intelectual;ADJ
cifras;NOUN
jardín;NOUN
vacío;NOUN
ciclo;NOUN
valle;NOUN
pensaba;VERB
forman;VERB
dirigente;ADJ
pide;VERB
vehículos;NOUN
cuestiones;NOUN
puesta;ADJ
llamó;VERB
ruiz;NOUN
mostró;VERB
